row_id,order_id,order_date,order_priority,order_quantity,sales,ship_mode,profit,unit_price,customer_name,province,region,customer_segment,product_category,product_sub_category,product_name,product_container
2071,14819,25/1/10,Not Specified,27,1584.1,Delivery Truck,-478.22,58.14,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box
2114,15106,27/1/11,Not Specified,42,283.58,Regular Air,-14.23,6.64,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack
2115,15106,27/1/11,Not Specified,39,5403.37,Delivery Truck,948.79,145.45,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum
2116,15106,27/1/11,Not Specified,35,82.15,Regular Air,-6.33,2.21,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag
2117,15108,27/8/09,High,50,2066.16,Regular Air,372.36,40.99,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box
2129,15205,17/3/11,Critical,18,4605.36,Delivery Truck,678.26,243.98,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum
2130,15205,17/3/11,Critical,42,1753.51,Regular Air,155.72,39.98,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag
2161,15591,6/6/12,Critical,31,426.34,Regular Air,73.53,12.58,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box
2206,15907,11/4/11,High,36,1837.44,Delivery Truck,-1414.41,48.58,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box
2207,15907,11/4/11,High,36,3722.29,Express Air,950.68,105.98,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box
2208,15907,11/4/11,High,4,28.05,Regular Air,-5.41,7.04,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag
2209,15937,6/11/12,Low,32,311.44,Regular Air,74.07,9.78,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack
2210,15937,6/11/12,Low,17,215.65,Express Air,77.38,12.22,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack
2221,16039,16/5/12,High,3,121.12,Regular Air,-118.82,43.98,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack
2246,16193,9/4/12,Not Specified,8,300.2,Regular Air,6.41,34.76,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box
2247,16193,9/4/12,Not Specified,29,1364.8025,Regular Air,-183.68,55.99,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack
2281,16423,5/8/12,Medium,19,128.21,Regular Air,-55.13,6.48,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box
2283,16451,22/7/09,Not Specified,9,252.79,Regular Air,58.23,30.56,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box
2294,16545,9/5/10,Not Specified,10,50.97,Regular Air,4.45,5.16,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag
2295,16545,9/5/10,Not Specified,1,4.99,Regular Air,-3.06,3.68,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag
2296,16547,18/2/09,Not Specified,30,10554.63,Delivery Truck,1240.25,355.98,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum
2297,16547,18/2/09,Not Specified,8,1749.64,Delivery Truck,-533.23,218.75,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box
2316,16706,27/6/12,High,47,1943.72,Regular Air,-1003.58,41.47,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag
2317,16706,27/6/12,High,6,18.37,Regular Air,-4.06,2.78,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag
2318,16706,27/6/12,High,49,6175.776999999999,Express Air,1881.58,155.99,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box
2323,16741,30/9/10,Medium,6,157.97,Regular Air,-42.38,22.84,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box
2346,16932,15/4/10,Critical,25,144.84,Regular Air,-120.99,5.78,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box
2347,16932,15/4/10,Critical,20,127.16,Regular Air,12.88,6.7,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag
2383,17283,14/9/11,Not Specified,4,5472.12,Delivery Truck,-2816.34,1360.14,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum
2384,17286,21/9/10,High,7,1810.67,Delivery Truck,-541.87,270.98,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum
2402,17409,17/8/10,Not Specified,31,633.56,Regular Air,-158.87,20.97,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box
2445,17764,16/9/09,Low,27,644.4,Regular Air,-97.28,22.84,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box
2483,18080,22/6/09,High,7,1211.98,Delivery Truck,-80.83,180.98,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum
2487,18113,28/8/12,Not Specified,27,3316.08,Delivery Truck,-514.32,130.98,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum
2489,18144,7/6/11,Critical,48,207.08,Regular Air,-131.82,4.28,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box
2490,18144,7/6/11,Critical,8,234.28,Regular Air,-65.42,28.28,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box
2491,18144,7/6/11,Critical,41,1779.8915,Regular Air,-250.17,55.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack
2520,18308,9/10/09,Not Specified,30,114.12,Regular Air,15.73,3.8,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box
2521,18308,9/10/09,Not Specified,15,436.05,Regular Air,-92.58,30.73,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box
2522,18308,9/10/09,Not Specified,49,5247.4835,Regular Air,1465.87,125.99,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box
2615,18887,5/12/10,Not Specified,9,173.417,Regular Air,18.23,20.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag
2624,19010,7/6/09,Low,18,23792.93,Regular Air,10951.31,1270.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box
2637,19078,27/7/09,Critical,21,256.12,Regular Air,-18.19,11.97,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box
2643,19138,5/9/11,Low,30,387.0,Express Air,-31.45,12.28,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box
2726,19655,11/1/09,High,31,1143.45,Regular Air,304.42,39.24,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack
2727,19686,15/8/10,Medium,2,42.31,Regular Air,-53.08,17.98,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box
2728,19686,15/8/10,Medium,11,152.67,Regular Air,12.76,12.95,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box
2768,20007,5/8/09,Not Specified,49,82.61,Regular Air,-46.25,1.68,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag
2782,20071,17/9/11,Medium,31,789.94,Delivery Truck,-190.41,25.98,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum
2796,20160,22/10/11,Low,42,435.24,Express Air,174.89,10.31,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag
2811,20263,14/11/09,Medium,8,473.7,Regular Air,72.51,59.78,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box
2812,20263,14/11/09,Medium,33,553.5625,Regular Air,-76.86,20.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack
2935,21285,3/7/10,Medium,32,54.78,Regular Air,-30.54,1.68,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag
2936,21285,3/7/10,Medium,47,304.83,Regular Air,23.82,7.08,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag
2956,21383,30/1/09,Low,31,16066.85,Regular Air,7416.43,574.74,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box
2999,21607,15/3/12,Not Specified,17,618.9,Regular Air,54.92,36.55,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag
3006,21636,10/8/09,Low,35,1665.0395,Regular Air,366.51,55.99,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack
3052,21889,1/4/10,Low,21,1049.79,Regular Air,135.79,51.75,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box
3053,21889,1/4/10,Low,16,817.18,Regular Air,103.38,55.29,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box
3089,22151,31/7/10,High,49,465.83,Regular Air,-79.72,9.65,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box
3110,22342,29/5/09,Low,13,241.706,Regular Air,-92.96,20.99,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack
3135,22469,11/10/10,High,44,275.91,Regular Air,-162.37,7.99,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box
3138,22501,18/5/10,High,2,30.83,Express Air,7.27,7.64,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box
3140,22532,8/2/11,Critical,13,121.66,Regular Air,-11.8,8.85,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box
3244,23264,7/12/10,Critical,16,108.42,Regular Air,-50.82,6.48,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box
3245,23264,7/12/10,Critical,27,78.47,Regular Air,17.99,2.88,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box
3284,23488,6/1/09,Critical,30,26133.39,Delivery Truck,-11053.6,880.98,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box
3300,23584,12/3/12,Critical,14,2671.21,Delivery Truck,636.18,200.97,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum
3355,24007,26/8/10,Low,26,531.66,Regular Air,135.65,20.89,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack
3356,24007,26/8/10,Low,28,317.85,Regular Air,-13.95,11.58,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box
3357,24007,26/8/10,Low,42,163.08,Regular Air,66.17,4.13,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box
3359,24038,20/6/11,High,38,103.07,Regular Air,-0.95,2.78,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag
3371,24097,4/8/10,High,1,17.19,Regular Air,-35.34,14.48,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack
3372,24097,4/8/10,High,27,2689.48,Regular Air,399.93,99.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
3373,24097,4/8/10,High,2,15.31,Regular Air,-8.15,4.98,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 190,Small Box
3380,24128,23/11/10,High,13,270.63,Regular Air,7.07,21.98,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag
3381,24128,23/11/10,High,43,6583.9130000000005,Regular Air,1459.79,195.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,CF 888,Small Box
3406,24294,2/8/09,Not Specified,24,4865.72,Delivery Truck,1951.3,200.97,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum
3418,24387,10/8/11,Critical,23,1003.31,Regular Air,51.9,40.97,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box
3419,24387,10/8/11,Critical,17,6048.18,Delivery Truck,1418.36,349.45,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum
3434,24515,6/5/10,Critical,41,3051.27,Delivery Truck,121.48,80.97,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum
3478,24743,28/6/12,Low,47,9633.59,Delivery Truck,176.67,216.6,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum
3479,24743,28/6/12,Low,26,3758.77,Regular Air,753.61,140.81,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box
3493,24871,23/3/11,Medium,6,143.78,Regular Air,75.3,22.72,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack
3552,25318,19/11/11,Critical,22,440.92,Express Air,-65.18,19.98,Julia West,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box
3560,25377,26/11/12,Low,3,4343.51,Delivery Truck,-3755.03,1500.97,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum
3591,25634,29/7/10,Not Specified,29,593.32,Regular Air,28.99,20.95,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
3592,25634,29/7/10,Not Specified,26,626.07,Express Air,185.32,23.99,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box
3602,25733,12/5/12,Low,24,557.23,Regular Air,-42.99,24.92,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box
3604,25767,3/3/12,High,7,261.88,Regular Air,-59.2,39.48,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack
3605,25767,3/3/12,High,15,593.73,Regular Air,108.01,38.76,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1892,Small Box
